id,city,state,yob
AJL-71410620-H-811217-43,Abilene,Texas,7
AJM-02341795-3-992433-nU,Washington,District of Columbia,8
AJM-09968809-T-735284-wN,#N/A,#N/A,0
AJM-62694116-A-034989-lT,Decatur,Georgia,8
AJM-93509300-h-973716-vb,New Haven,Connecticut,2
AJN-18025055-L-020693-Vd,Burbank,California,1
AJN-18986889-N-574986-sW,Charlotte,North Carolina,10
AJN-19974187-C-309532-di,Las Vegas,Nevada,2
AJN-35711807-O-141816-Ob,Jamaica,New York,12
AJN-52761030-C-752813-by,Houston,Texas,7
AJP-21945544-J-248080-Nf,Tulsa,Oklahoma,5
AJR-00654870-f-331827-lc,Round Rock,Texas,13
AJR-10564366-v-087450-jw,Athens,Georgia,12
AJR-17558413-G-784951-Ph,Alexandria,Virginia,2
AJS-38455425-X-343992-XZ,Lawrenceville,Georgia,2
AJS-66104291-n-166869-ZM,Clearwater,Florida,0
AJU-67885459-c-823237-pm,Ocala,Florida,3
AJV-50158446-M-969770-o5,Kalamazoo,Michigan,1
AJV-50484142-a-171768-sv,Austin,Texas,1
AJW-28230355-D-349947-V2,Corpus Christi,Texas,5
AJW-37644818-Y-854940-O5,Kalamazoo,Michigan,7
AJX-26505871-k-532916-F1,Las Vegas,Nevada,12
AJX-80811765-R-662170-05,Fort Worth,Texas,13
AJY-15234371-5-781135-uq,San Mateo,California,5
AJY-62072071-w-422758-wF,Honolulu,Hawaii,11
AJY-80806620-x-656649-xI,Bethlehem,Pennsylvania,5
AJZ-00934694-i-919630-cv,Atlanta,Georgia,4
AJZ-44504344-w-401484-6v,Port Charlotte,Florida,12
AJZ-53738524-C-795812-pn,Detroit,Michigan,13
AKA-01691330-P-984724-wB,Louisville,Kentucky,9
AKA-14352042-T-534158-pI,North Hollywood,California,11
AKA-21920111-n-057542-f2,Austin,Texas,7
AKA-43251428-j-422624-Ov,Rochester,New York,6
AKA-49461618-j-349355-nN,Louisville,Kentucky,7
AKA-59218649-j-754797-pV,Amarillo,Texas,6
AKB-17773370-1-007722-Fj,Saint Louis,Missouri,12
AKC-80961653-9-373582-FK,Anaheim,California,3
AKD-04496535-q-024584-XS,Albuquerque,New Mexico,11
AKE-40771714-E-100356-D8,Kansas City,Missouri,13
AKE-54154742-I-602671-j1,Los Angeles,California,9
AKE-56396925-x-686125-7Y,Denver,Colorado,2
AKF-19066622-4-439765-NW,Lakeland,Florida,13
AKF-33777260-W-879845-Aw,Long Beach,California,1
AKF-48477787-c-292058-8C,Raleigh,North Carolina,12
AKH-08886725-y-872864-Ur,Toledo,Ohio,0
AKH-09188149-F-181266-cl,Cincinnati,Ohio,3
AKJ-52995407-g-492649-i4,Baltimore,Maryland,4
AKK-45900153-S-700408-eI,New York City,New York,9
AKK-54459521-f-016145-Vi,Fort Worth,Texas,4
AKK-73890460-i-828015-iO,Stockton,California,7
AKL-16280670-2-536158-qS,Houston,Texas,7
AKL-29259747-b-463420-ZJ,Pueblo,Colorado,13
AKL-42476517-a-362058-cR,Nashville,Tennessee,9
AKL-70569895-H-610941-s5,San Francisco,California,11
AKM-12040878-H-432388-vt,New York City,New York,4
AKM-47164308-L-055121-oV,Sacramento,California,8
AKM-79188466-8-061955-GZ,Sacramento,California,5
AKM-82025257-X-004454-50,Spokane,Washington,0
AKN-61090163-N-836085-GG,Columbus,Ohio,7
AKN-63017415-o-719452-dK,Buffalo,New York,1
AKO-91957890-D-060078-1a,Fairfax,Virginia,11
AKP-08392053-Z-267103-S7,Charleston,South Carolina,9
AKP-16532127-o-368477-7z,Jamaica,New York,6
AKP-81550731-9-173503-Aa,Richmond,Virginia,4
AKP-84425142-K-474632-Hs,Bloomington,Indiana,6
AKP-87356260-z-181341-UG,Duluth,Georgia,12
AKQ-09547545-e-175473-al,Tacoma,Washington,13
AKQ-87733760-Y-901918-ZX,Schaumburg,Illinois,6
AKR-56615628-r-550928-Ua,Hollywood,Florida,4
AKR-65436919-i-749586-p4,Pittsburgh,Pennsylvania,6
AKR-66232136-w-877600-yO,Washington,District of Columbia,4
AKS-14139594-0-294993-qU,Orlando,Florida,2
AKT-40842277-y-522988-0T,Fresno,California,5
AKT-42097889-8-313108-8K,Dallas,Texas,11
AKT-95215803-g-602379-T4,Saint Paul,Minnesota,12
AKU-11809230-l-295921-4R,Washington,District of Columbia,1
AKU-25502083-s-919745-TM,Chandler,Arizona,10
AKU-71577853-W-120615-JM,New York City,New York,4
AKV-24413224-o-937249-50,Waterloo,Iowa,9
AKV-55955726-h-952278-6f,Long Beach,California,11
AKV-81375559-h-845814-ms,Laurel,Maryland,12
AKV-86996107-J-120734-iK,Fort Worth,Texas,11
AKW-19403279-K-422217-kr,Reading,Pennsylvania,7
AKW-41325100-a-481029-WD,Chula Vista,California,1
AKW-52470370-I-241994-I1,Columbus,Georgia,4
AKW-55851126-N-214319-E2,Albuquerque,New Mexico,11
AKX-79677073-1-804727-AO,Arlington,Texas,12
AKY-36179461-X-956633-ty,Carol Stream,Illinois,6
AKZ-06816409-z-430807-mU,Louisville,Kentucky,12
AKZ-34257226-3-362145-E1,Roanoke,Virginia,10
AKZ-74297857-2-857061-nu,Davenport,Iowa,4
ALB-29524025-J-287042-yJ,Jacksonville,Florida,2
ALB-52229088-b-483405-T2,Richmond,Virginia,10
ALB-86651735-L-867764-ps,Newark,New Jersey,7
ALB-88847517-q-521444-WP,Lynchburg,Virginia,3
ALC-35533249-k-344400-eU,Miami,Florida,12
ALC-42875045-F-195151-Wr,Milwaukee,Wisconsin,12
ALD-65704599-Z-183665-0N,Chicago,Illinois,2
ALE-78634337-U-164512-Zn,#N/A,#N/A,8
ALF-27893646-K-352629-IA,Tampa,Florida,3
ALF-36699347-a-303651-PC,Bradenton,Florida,12
ALF-73194819-D-460347-t0,Anchorage,Alaska,11
ALG-02200154-E-574397-As,Pompano Beach,Florida,12
ALG-19278054-u-021573-Re,Lansing,Michigan,7
ALG-59662676-o-400132-oS,Charlotte,North Carolina,12
ALG-86062902-o-396131-oi,Newark,New Jersey,8
ALH-78590701-B-225904-68,Baltimore,Maryland,1
ALH-93278643-E-644678-y5,Visalia,California,5
ALH-94158215-3-035840-Xh,Portsmouth,Virginia,6
ALJ-06390959-f-355218-VB,Fresno,California,10
ALJ-28092999-k-021964-zv,Muncie,Indiana,4
ALJ-91701626-z-608998-Qm,Sacramento,California,8
ALK-41337370-J-159996-N7,Johnson City,Tennessee,5
ALM-42717707-y-233712-jM,Boston,Massachusetts,12
ALN-19195034-v-413912-31,Daytona Beach,Florida,2
ALP-07052169-p-073214-AD,Duluth,Minnesota,8
ALR-64334270-B-854931-Qr,Las Vegas,Nevada,4
ALS-38063569-s-477567-Bb,Springfield,Illinois,12
ALS-74428073-o-360816-MI,Washington,District of Columbia,11
ALS-99272391-n-113563-4z,Huntington Beach,California,12
ALT-63130064-a-267396-IE,Washington,District of Columbia,0
ALW-29564461-f-660296-gn,Pompano Beach,Florida,3
ALW-84564166-F-974123-OF,Vero Beach,Florida,1
ALW-96069209-F-588448-rs,Albuquerque,New Mexico,0
ALX-02791571-m-235685-yJ,Gainesville,Florida,2
ALX-05636322-V-509287-KX,Fort Worth,Texas,13
ALX-58322042-B-871982-Gt,Richmond,Virginia,10
ALX-71798742-e-777402-m6,Fort Wayne,Indiana,2
ALX-97504487-h-390441-6w,Salem,Oregon,0
ALY-21338162-O-704336-P6,Beaumont,Texas,6
ALY-59907312-l-938544-9D,San Diego,California,8
ALY-85318796-W-486545-m0,Stockton,California,0
AMA-42228281-g-721000-TC,Huntington,West Virginia,1
AMA-84166640-J-364825-jb,Charlotte,North Carolina,7
AMD-01447622-1-538007-Kn,Lexington,Kentucky,10
AME-26239606-2-904904-kA,Daytona Beach,Florida,12
AMF-21814318-D-767710-AB,Topeka,Kansas,0
AMF-40724077-O-166268-Xy,Cheyenne,Wyoming,2
AMG-60393756-9-539565-0B,#N/A,#N/A,5
AMG-62668121-W-407758-uT,New York City,New York,3
AMH-35242613-P-759172-w4,Washington,District of Columbia,3
AMH-62351074-U-670285-sn,Anderson,Indiana,9
AMH-96419471-P-375007-tQ,Chicago,Illinois,0
AMI-71857579-Y-401098-UO,Wichita,Kansas,8
AMJ-19841046-K-051620-d7,Tampa,Florida,6
AMK-66775240-o-718460-0Q,Washington,District of Columbia,0
AMK-87032076-D-215210-v0,Brockton,Massachusetts,6
AML-00518995-m-877950-jt,Seminole,Florida,10
AML-06307939-V-628821-aR,Young America,Minnesota,0
AML-23654090-i-700834-zx,Orlando,Florida,5
AML-61668528-c-910981-gA,San Jose,California,8
AML-76658806-B-642924-Je,Young America,Minnesota,5
AML-77370394-v-500446-5z,Washington,District of Columbia,5
AMM-37420365-a-169743-J4,Dallas,Texas,10
AMM-47446882-l-945495-cr,Oakland,California,4
AMM-57485122-3-352457-ux,Santa Clara,California,3
AMN-01872235-S-613885-kK,Kansas City,Kansas,0
AMN-27228740-7-502219-Zj,Sioux City,Iowa,11
AMP-25327736-W-844001-Y3,Punta Gorda,Florida,0
AMP-57335774-V-433692-Ms,Shawnee Mission,Kansas,7
AMP-90313573-l-166579-nu,Anderson,South Carolina,7
AMQ-64308175-O-941523-Q8,Peoria,Illinois,11
AMT-07508514-t-505384-RE,Dallas,Texas,9
AMT-66988788-u-715738-84,Las Vegas,Nevada,8
AMU-12494806-9-634045-VB,San Francisco,California,10
AMU-35692896-5-759051-a6,Topeka,Kansas,12
AMU-99023429-4-724398-Im,Lexington,Kentucky,5
AMV-41758456-2-872428-K1,Flushing,New York,1
AMW-72978075-T-077134-MB,Sacramento,California,8
AMW-76809505-x-485090-BR,Knoxville,Tennessee,0
AMX-20626327-s-516734-3B,Lancaster,Pennsylvania,3
AMX-92436664-u-608095-AC,Portland,Oregon,11
AMY-39053226-2-894802-3k,Marietta,Georgia,5
AMZ-58495067-y-910635-E5,Miami,Florida,0
AMZ-81246126-X-554387-KM,Washington,District of Columbia,10
ANA-56121336-6-698872-mV,Houston,Texas,3
ANA-89041898-l-904030-Wq,Evansville,Indiana,3
ANB-02769374-M-639505-D6,Washington,District of Columbia,1
ANB-96971130-O-616836-us,Las Vegas,Nevada,8
ANC-43703020-m-861774-3G,Raleigh,North Carolina,13
ANC-57923924-x-249649-sG,Richmond,Virginia,0
ANC-58498158-j-765820-u4,New Orleans,Louisiana,1
ANC-58579388-d-175168-pT,Cincinnati,Ohio,11
ANC-71220790-6-672465-wn,El Paso,Texas,7
ANC-77084196-g-682062-h5,Pomona,California,4
AND-11197133-H-206043-FB,Birmingham,Alabama,0
AND-39733170-l-001991-k9,Albany,New York,5
ANE-20777016-d-867038-al,Kent,Washington,12
ANE-37818826-5-278749-JS,Huntington Beach,California,0
ANG-22531462-o-932625-I3,Grand Rapids,Michigan,1
ANG-60726029-q-441949-v1,Houston,Texas,13
ANH-45642853-M-006366-uL,Washington,District of Columbia,10
ANH-62273957-p-168908-Qd,Allentown,Pennsylvania,1
ANJ-63132266-h-299162-bF,Spokane,Washington,0
ANK-01057765-H-869317-7p,Tucson,Arizona,10
ANL-08060191-0-889981-Vx,San Jose,California,8
ANL-61289716-Y-862193-sT,Albuquerque,New Mexico,5
ANM-58952162-S-545588-QP,Atlanta,Georgia,4
ANM-62748660-H-162335-MI,Lubbock,Texas,5
ANM-68429683-u-960564-x5,Fort Wayne,Indiana,11
ANM-95130406-x-627790-3s,New York City,New York,10
ANM-96312335-C-531753-zj,Spokane,Washington,10
ANN-94994056-n-559875-NU,Austin,Texas,9
ANO-60298364-U-335628-YP,Cedar Rapids,Iowa,6
ANO-86308396-J-721664-JQ,Charleston,West Virginia,2
ANR-12777545-E-722412-Hs,Bryan,Texas,6
ANR-35327090-J-004049-77,Colorado Springs,Colorado,1
ANR-51890754-K-241249-uF,Phoenix,Arizona,10
ANS-50077367-V-294504-wk,Winston Salem,North Carolina,10
ANS-61326689-i-481722-VX,Orlando,Florida,0
ANT-08253260-H-157138-PM,Chicago,Illinois,12
ANT-24796782-z-939735-QO,Saint Petersburg,Florida,7
ANT-91467204-d-137995-VR,Reston,Virginia,6
ANU-88953951-v-660075-ed,Fort Lauderdale,Florida,11
ANV-58483083-Y-388733-3Q,Washington,District of Columbia,4
ANW-23938967-T-179051-IR,Jacksonville,Florida,7
ANX-03964037-J-825201-9X,Pueblo,Colorado,7
ANY-80370963-H-696885-gL,Philadelphia,Pennsylvania,0
ANY-96201714-V-110324-xN,Indianapolis,Indiana,11
ANZ-09709705-z-733781-TT,Norfolk,Virginia,10
ANZ-29700612-L-509447-zt,Washington,District of Columbia,7
AOC-31608175-Q-766334-7e,Glendale,California,7
AOC-39074135-w-894821-5d,Lubbock,Texas,12
AOC-47137861-r-979327-MO,Little Rock,Arkansas,0
AOC-53770312-n-467737-U3,Flint,Michigan,8
AOC-61931254-v-948654-MS,Houston,Texas,2
AOD-26298902-c-136194-VE,Minneapolis,Minnesota,6
AOF-65782647-s-968242-Y9,Lawrenceville,Georgia,9
AOG-02888619-4-739374-wN,#N/A,#N/A,5
AOH-09811607-G-115540-g7,El Paso,Texas,13
AOH-14719070-r-568851-Sj,Honolulu,Hawaii,4
AOI-19180697-l-229697-XJ,Syracuse,New York,1
AOI-20594015-B-561275-Em,Trenton,New Jersey,11
AOI-57842778-9-884744-TY,Lynchburg,Virginia,10
AOK-67324463-B-870948-JH,Tampa,Florida,1
AOK-70605714-e-362672-CV,Washington,District of Columbia,13
AOK-82730678-L-082902-rt,Stamford,Connecticut,2
AOL-76338258-4-791908-Sz,Tampa,Florida,8
AOM-27598418-H-732848-dm,Kansas City,Missouri,6
AOM-57867484-y-095151-FP,Tyler,Texas,11
AOM-64340422-5-444796-5z,Colorado Springs,Colorado,1
AOM-84022907-o-103715-9k,Washington,District of Columbia,5
AOM-97394400-e-083850-3E,Washington,District of Columbia,5
AON-90245397-O-523110-Oi,Washington,District of Columbia,11
AOO-19617935-5-388866-ys,Springfield,Massachusetts,0
AOO-83786664-j-541104-Sm,Scottsdale,Arizona,5
AOO-98905335-B-524518-Mn,Toledo,Ohio,11
AOP-13036499-5-550535-H5,New York City,New York,0
AOP-50550332-d-726906-qc,Boston,Massachusetts,10
AOP-66875195-l-906020-yt,North Hollywood,California,3
AOQ-17147432-B-614058-pM,Albuquerque,New Mexico,5
AOQ-56887670-h-912756-9j,San Diego,California,2
AOR-35183657-g-646442-sY,Boston,Massachusetts,10
AOS-05481302-l-552930-A6,Anchorage,Alaska,2
AOS-15148530-y-411327-Sf,Birmingham,Alabama,12
AOS-38435694-E-324873-3f,Dallas,Texas,12
AOS-60278280-0-206056-xu,Orlando,Florida,11
AOS-70396421-l-977312-HJ,Watertown,Massachusetts,11
AOT-30246362-c-156422-LV,Columbus,Georgia,10
AOT-64965415-4-572297-ZN,Fresno,California,2
AOT-66579216-m-607671-Ke,Pasadena,California,9
AOT-72548949-W-705678-Ts,Atlanta,Georgia,6
AOU-48936459-o-733233-Ky,Fresno,California,0
AOU-65225592-o-329916-2q,El Paso,Texas,9
AOU-69534842-Y-032215-mo,Scottsdale,Arizona,5
AOV-29908358-H-726300-r4,Dearborn,Michigan,2
AOV-50829757-p-004526-n8,#N/A,#N/A,12
AOW-94943686-0-579123-rD,Colorado Springs,Colorado,7
AOX-23428170-8-049050-LL,Provo,Utah,13
AOX-62961473-y-658882-Sl,Washington,District of Columbia,7
AOY-31318129-Q-195755-oZ,Mobile,Alabama,9
AOZ-07383516-M-110091-wX,Indianapolis,Indiana,7
AOZ-08533996-j-453504-6n,Chandler,Arizona,1
AOZ-86886200-V-860335-vC,Arlington,Texas,12
AOZ-96694080-Q-597562-PB,Pensacola,Florida,9
APA-09512941-P-092345-Pk,Arlington,Texas,9
APA-73810139-p-936303-wh,Oklahoma City,Oklahoma,0
APB-71537242-c-461569-iO,Fort Lauderdale,Florida,5
APB-95458695-C-881322-mc,Kansas City,Missouri,1
APC-00217419-L-499961-71,Nashville,Tennessee,9
APC-19250736-0-411979-vg,Boise,Idaho,2
APC-41192785-S-326758-uN,El Paso,Texas,11
APC-84046786-e-651835-Dz,Grand Junction,Colorado,3
APD-60838601-4-111021-7O,Fort Worth,Texas,3
APD-93870529-T-209438-qb,Phoenix,Arizona,9
APE-05645075-n-717869-iY,Baltimore,Maryland,1
APE-54755130-G-575950-NF,Hampton,Virginia,9
APF-49300361-R-063566-CB,El Paso,Texas,3
APF-51755269-T-522338-5u,Spokane,Washington,12
APF-52911016-W-160362-qQ,Amarillo,Texas,2
APF-68622440-Z-254016-dF,Fort Wayne,Indiana,6
APG-33623504-1-533704-Ex,Chicago,Illinois,3
APH-17441208-a-528744-d5,San Bernardino,California,11
APH-55928574-q-167792-Hr,Evansville,Indiana,8
API-05380578-X-561838-Mk,Lincoln,Nebraska,0
API-39179933-C-943158-7Y,Washington,District of Columbia,2
API-83334089-R-318372-cS,Muskegon,Michigan,12
API-88902739-m-875231-Ux,New York City,New York,1
APJ-39977873-H-324083-rW,Round Rock,Texas,8
APJ-91903576-m-528370-Xn,San Diego,California,1
APK-61999731-d-966430-S0,Orlando,Florida,8
APL-22270159-y-223416-Dd,Des Moines,Iowa,4
APL-48820717-n-938296-nj,Corona,California,5
APL-92993609-7-448073-pC,Tampa,Florida,9
APL-97273848-l-642588-94,Concord,California,6
APM-50013420-V-751877-IU,Tacoma,Washington,7
APO-44530862-r-836724-OX,Houston,Texas,6
APO-49142499-6-520986-zy,Rockford,Illinois,8
APO-57565046-G-116389-sj,Atlanta,Georgia,5
APP-03445873-w-859178-L1,Louisville,Kentucky,0
APP-03648507-j-019759-8H,Cincinnati,Ohio,11
APQ-61373763-B-045781-oB,Chattanooga,Tennessee,4
APR-04906546-c-413224-FJ,Anderson,South Carolina,6
APR-25733691-3-864231-Qz,Peoria,Illinois,13
APR-77382924-j-632658-15,Seattle,Washington,8
APS-11765269-c-809718-8q,Greenville,South Carolina,13
APS-13170105-D-520277-hE,Glendale,California,12
APS-52162882-N-770604-JX,Omaha,Nebraska,3
APS-67894716-q-304074-iv,Bridgeport,Connecticut,11
APT-27467127-J-620552-Lh,Montgomery,Alabama,10
APT-43403288-I-678419-iC,Baltimore,Maryland,12
APT-48893789-i-560078-aq,Toledo,Ohio,5
APU-18766279-L-615386-Q5,Shreveport,Louisiana,0
APU-70925857-J-410712-1Z,Atlanta,Georgia,1
APV-25929600-e-104205-yM,Oklahoma City,Oklahoma,3
APV-94143323-v-038209-ny,Reading,Pennsylvania,13
APX-51086894-K-421307-Kh,Fort Wayne,Indiana,6
APY-17008648-j-088560-GY,Fort Myers,Florida,0
APY-24977415-r-720248-3w,#N/A,#N/A,3
AQB-29143964-w-638174-w0,Rochester,New York,13
AQB-48794458-T-984343-Mz,Miami,Florida,1
AQB-72985650-V-663136-QA,West Palm Beach,Florida,2
AQC-02673531-s-957431-hn,West Palm Beach,Florida,5
AQC-67564374-1-537171-eu,Lees Summit,Missouri,5
AQC-98299549-N-459309-Y9,London,Kentucky,10
AQE-14353843-F-885171-3l,El Paso,Texas,12
AQE-28743185-C-803995-BU,Waltham,Massachusetts,11
AQE-38308602-6-499206-OX,Boston,Massachusetts,2
AQE-80812745-G-036986-X7,Tampa,Florida,12
AQE-93799463-B-273257-3q,Ashburn,Virginia,5
AQF-54926478-e-326618-nq,Las Vegas,Nevada,3
AQF-80850124-a-660076-IW,Birmingham,Alabama,10
AQF-90898167-m-714239-zb,El Paso,Texas,3
AQG-95726464-P-369246-NO,Fort Worth,Texas,5
AQH-08482773-7-439700-TQ,Minneapolis,Minnesota,8
AQH-17430187-J-725173-Aw,Hot Springs National Park,Arkansas,10
AQI-11404761-3-615153-fZ,New York City,New York,2
AQI-47913097-w-946103-79,Brooklyn,New York,13
AQI-71935444-Y-131335-SW,Springfield,Massachusetts,9
AQI-88308288-O-453299-E8,Frankfort,Kentucky,1
AQJ-76768333-n-574950-4I,Saint Louis,Missouri,10
AQJ-92994737-a-910308-9E,London,Kentucky,12
AQK-30775304-4-232274-2C,Lexington,Kentucky,1
AQK-99887528-d-545489-MI,Tulsa,Oklahoma,0
AQM-39597355-9-995635-Vw,Oakland,California,11
AQN-43829784-R-423972-sO,Bowie,Maryland,2
AQN-53397186-7-548983-YZ,Aurora,Colorado,7
AQN-94821625-b-927662-aD,New York City,New York,7
AQO-17750195-N-881243-u7,Jeffersonville,Indiana,0
AQO-86207845-E-175763-s1,Las Cruces,New Mexico,3
AQP-09146601-u-158026-WF,#N/A,#N/A,5
AQQ-23106804-A-490529-Wi,Jefferson City,Missouri,11
AQQ-37644878-x-967971-e9,San Bernardino,California,5
AQR-28085367-Z-373760-XD,Colorado Springs,Colorado,12
AQR-31140368-e-712688-gm,San Antonio,Texas,7
AQS-54501606-v-232157-pI,Washington,District of Columbia,11
AQT-75516915-q-341305-do,Mobile,Alabama,2
AQU-03334226-y-651220-Uj,Springfield,Missouri,4
AQU-97315456-H-405674-Re,Washington,District of Columbia,4
AQV-06865460-x-377415-pG,Atlanta,Georgia,5
AQV-62228194-t-715530-LM,Miami,Florida,11
AQW-44550783-M-385177-Z7,Chicago,Illinois,12
AQW-48782504-i-608275-ip,Los Angeles,California,3
AQW-78469271-4-950107-oc,Kansas City,Missouri,13
AQX-93645138-M-900940-MT,Oklahoma City,Oklahoma,7
AQY-16187437-a-142232-yp,Cleveland,Ohio,13
AQY-89899051-5-611481-th,Memphis,Tennessee,4
AQZ-01343845-C-902844-pc,Alexandria,Virginia,9
AQZ-90254136-H-759029-LM,Lincoln,Nebraska,4
ARB-02899034-7-269142-eW,Wichita Falls,Texas,10
ARB-57330802-8-828117-7C,Pittsburgh,Pennsylvania,4
ARB-90526516-T-806325-hm,Austin,Texas,8
ARC-20064263-v-345781-cm,Memphis,Tennessee,9
ARE-09520317-J-407807-TF,El Paso,Texas,12
ARF-25612077-g-731383-DA,Santa Ana,California,7
ARG-19956254-M-509945-eh,Indianapolis,Indiana,7
ARG-52743399-G-240910-UH,New York City,New York,6
ARG-65973373-Q-194971-nP,Seattle,Washington,0
ARH-39232527-E-494354-bh,Hartford,Connecticut,6
ARI-08988400-4-033888-kp,Meridian,Mississippi,11
ARI-11850091-s-741996-ts,Largo,Florida,9
ARI-46362936-i-285050-G2,Miami,Florida,11
ARK-18055141-P-888798-rq,Buffalo,New York,5
ARK-38861923-a-115782-c3,Huntsville,Alabama,1
ARL-23170296-b-673109-wY,Birmingham,Alabama,6
ARL-37426079-O-312906-86,San Angelo,Texas,11
ARL-95296393-0-908936-G7,Grand Junction,Colorado,7
ARM-04573223-X-512353-RF,Wilkes Barre,Pennsylvania,8
ARM-53257640-s-018557-Sp,Buffalo,New York,13
ARN-35458948-2-081253-oK,Pittsburgh,Pennsylvania,1
ARN-59762894-M-718455-yQ,Topeka,Kansas,12
ARN-75657963-d-948463-ps,Peoria,Illinois,6
ARN-84959153-h-591594-9V,Houston,Texas,12
ARP-34220982-R-076412-ed,Saint Paul,Minnesota,4
ARP-48582183-t-133125-Sw,Vancouver,Washington,9
ARP-50740307-d-547542-6W,Dallas,Texas,10
ARQ-94155651-v-081553-dk,El Paso,Texas,13
ARR-67102934-d-131312-rQ,Cincinnati,Ohio,10
ARS-29770476-W-647056-0l,Crawfordsville,Indiana,2
ARS-72423096-x-231192-qF,Los Angeles,California,8
ART-28532654-o-484017-Pe,Macon,Georgia,10
ARV-27516776-p-779267-D7,Washington,District of Columbia,9
ARV-86187919-F-295755-tK,Omaha,Nebraska,7
ARZ-07431831-a-739886-pP,Tulsa,Oklahoma,1
ASB-84496324-k-761100-EM,Torrance,California,11
ASC-00569288-d-782539-4A,Baltimore,Maryland,11
ASC-07423386-6-598008-nX,Appleton,Wisconsin,0
ASC-34944187-T-553974-z7,Baltimore,Maryland,13
ASE-09864034-K-310679-jc,New Orleans,Louisiana,2
ASE-10507441-p-733578-vC,San Bernardino,California,1
ASE-98885852-Z-902686-Uc,Atlanta,Georgia,10
ASE-99771819-R-134679-dG,Bakersfield,California,6
ASF-23869255-E-942162-jI,Watertown,Massachusetts,5
ASF-63938920-F-132475-e9,New York City,New York,0
ASG-59331682-m-686932-53,Honolulu,Hawaii,1
ASH-11903728-f-682941-EB,Phoenix,Arizona,3
ASH-12212615-4-678796-x5,San Antonio,Texas,0
ASI-52977203-8-072359-d7,Asheville,North Carolina,9
ASK-35853795-Z-186913-Lk,Oklahoma City,Oklahoma,5
ASK-38211406-1-622794-4z,Anchorage,Alaska,0
ASK-53719067-w-772966-Id,Houston,Texas,6
ASK-67467319-e-876685-VR,San Diego,California,13
ASL-95034294-t-537388-Ha,Pittsburgh,Pennsylvania,12
ASM-04620324-5-279983-6z,Dallas,Texas,13
ASM-36977801-M-100811-dE,Spartanburg,South Carolina,6
ASM-62580150-M-968559-EQ,Washington,District of Columbia,6
ASM-69509357-w-253163-a7,Buffalo,New York,2
ASN-26617102-D-084234-re,Shreveport,Louisiana,9
ASN-65796559-D-500662-AY,Philadelphia,Pennsylvania,7
ASN-94885394-r-222915-hG,Louisville,Kentucky,11
ASO-15604006-S-719913-SV,Phoenix,Arizona,8
ASQ-41450493-4-046437-Yy,Memphis,Tennessee,2
ASQ-45755354-Y-050072-He,North Las Vegas,Nevada,0
ASR-45559903-d-048725-ri,Bryan,Texas,10
ASS-19794399-d-365780-3I,Portland,Oregon,10
ASS-22875557-o-550724-IC,#N/A,#N/A,13
ASS-40999181-f-427081-Z0,Louisville,Kentucky,1
ASS-94816640-a-581892-Pv,Denver,Colorado,7
AST-24770321-h-414883-SP,Brooklyn,New York,4
ASV-17162847-Z-560788-8s,El Paso,Texas,0
ASW-44050192-Q-197553-MF,Jamaica,New York,4
ASW-51522955-f-618640-I8,Waterbury,Connecticut,12
ASW-57633752-H-982847-fp,Louisville,Kentucky,1
ASX-79929691-t-993357-vx,Fairfax,Virginia,9
ASY-64527143-Y-164926-ZC,Sioux Falls,South Dakota,0
ASY-66697216-u-463368-XL,Jackson,Mississippi,4
ASY-68296459-M-846360-eJ,Pensacola,Florida,13
ASY-87446867-D-417249-0d,New York City,New York,1
